tenure_months,monthly_charge,support_tickets,contract,autopay,reference_id,churned
54,69.6807,1,2,0,0.1331,0
11,15,0,1,1,1.9712,0
58,55.9454,2,0,0,1.6467,1
59,62.3426,2,1,1,-0.1981,0
31,84.292,0,2,0,1.231,0
64,38.5854,1,1,1,-0.0681,0
33,25.0704,2,0,1,-2.1476,1
34,89.9649,0,0,1,-0.6052,0
5,112.0021,1,2,0,-0.8838,1
17,57.8628,1,1,1,0.1863,1
0,56.7011,1,1,0,0.1021,1
20,33.4013,1,1,1,0.2592,0
34,57.1867,1,0,0,-0.2337,1
15,47.958,1,1,1,0.3222,0
42,72.4251,1,1,1,0.4682,0
48,121.0001,1,0,0,-0.0337,0
71,70.2868,1,0,0,0.5062,1
3,101.665,0,2,1,-0.2078,1
26,109.2504,2,2,0,-0.1014,0
66,73.5533,0,1,0,-0.9397,0
30,57.5733,3,0,1,0.0497,1
65,114.744,1,0,0,-0.7213,0
60,55.4185,0,0,1,-0.81,1
4,49.8522,1,2,0,0.0199,1
21,123.4791,3,2,1,-0.9586,1
10,60.2661,0,1,1,-0.7478,0
48,75.4434,1,1,1,-1.123,0
48,80.6569,0,0,0,1.074,0
3,79.978,1,2,1,0.898,1
0,46.8306,5,2,0,0.6132,1
8,93.8061,1,0,0,0.7349,1
65,94.0328,1,1,0,1.726,0
21,55.3041,0,0,0,0.1102,1
65,57.2388,2,2,0,-0.7391,0
28,103.4554,1,2,0,-2.1965,1
16,62.4171,2,0,1,1.4498,1
52,92.5795,1,0,0,-0.3571,0
12,87.9473,1,2,1,-1.7072,1
67,55.8113,1,1,1,1.8706,0
11,73.9133,4,2,1,0.037,0
67,137.9931,2,0,1,-0.2095,0
51,61.7839,1,0,0,1.03,1
44,67.0721,1,1,1,-0.4504,1
55,50.3844,0,0,0,0.5362,1
32,60.5967,0,1,1,-0.4655,0
9,43.9715,0,1,0,0.1603,1
33,74.6351,0,1,1,0.4142,0
58,29.8136,0,2,1,0.5332,0
57,100.4724,0,0,1,0.6165,0
3,34.2645,1,1,1,-0.9359,1
6,71.9785,3,1,1,-0.3096,1
66,50.3699,3,0,0,1.106,1
23,102.8406,2,1,1,-0.0486,1
64,108.9446,1,0,0,-0.6125,1
60,61.1915,0,0,0,-0.4328,0
50,103.796,1,1,1,1.0557,0
26,100.228,0,1,1,-0.6009,1
29,54.5629,4,2,1,1.2275,1
61,52.7759,1,1,0,2.4769,0
23,63.27,0,0,1,0.4911,0
10,87.1934,0,2,0,-0.0118,0
34,90.2625,0,1,1,1.3336,1
68,38.9249,1,2,1,-0.427,0
70,92.6512,0,0,1,-0.5477,0
36,65.4023,0,2,0,1.6506,0
1,66.5138,2,2,0,-0.3213,1
7,65.1218,3,0,0,-0.4736,1
3,64.726,1,0,0,-2.2619,1
21,69.7624,0,0,1,-2.3037,1
19,83.3686,1,2,0,-0.5472,1
67,103.4861,3,0,1,-0.278,0
60,70.1129,1,0,0,-2.4605,1
62,97.5971,1,0,1,-0.1795,1
23,51.5865,1,1,0,0.1805,0
31,38.5777,2,0,0,-0.3358,0
4,51.8985,0,2,0,-1.1053,1
47,59.7501,1,2,1,-1.2629,0
15,76.6037,0,2,0,0.5283,1
53,69.4871,4,1,0,0.732,0
50,70.9841,1,2,0,-0.5583,0
21,53.7588,1,0,1,-1.0969,0
39,50.8939,0,1,1,0.7377,0
1,83.2612,1,2,0,0.9924,1
51,51.7064,2,2,0,-0.6078,0
45,61.2125,1,0,1,-0.2986,1
38,16.4389,0,2,1,-1.5055,0
23,15,2,1,0,-0.0682,1
31,38.6359,0,2,0,-0.4943,0
41,86.4669,1,1,0,0.5888,1
1,56.132,3,2,0,-0.8738,1
70,62.6582,1,0,0,-1.1482,1
59,62.3415,4,1,0,0.0795,0
48,72.9929,2,2,1,0.8378,0
4,54.5994,1,1,0,-1.6098,1
5,87.3103,1,0,0,0.5102,1
40,117.9842,0,0,1,1.0901,1
37,76.3029,0,1,0,0.3843,1
39,63.0124,3,0,0,-0.2608,1
23,35.3798,1,1,0,-0.5188,1
59,58.7546,1,0,0,0.8528,1
51,36.4416,1,2,1,0.7564,0
22,51.3953,1,1,0,-0.7371,1
40,83.6852,0,0,1,-0.4989,0
26,93.1921,0,2,1,-1.3368,0
4,37.0113,0,1,1,-1.7052,1
3,69.3211,0,1,0,0.3728,1
5,32.1323,0,2,1,1.893,0
21,71.8605,3,0,0,0.4405,1
32,88.0749,0,1,1,0.5065,0
27,60.499,2,0,1,2.1011,1
57,39.7541,0,1,0,0.3271,1
45,65.1907,1,0,0,1.2299,0
33,53.6126,1,0,0,-0.7027,0
66,66.114,2,2,0,0.1727,0
27,93.89,0,2,0,-0.8063,0
39,71.9488,0,0,1,-0.5967,0
41,90.0337,0,1,0,-2.2149,1
22,67.7325,1,2,0,1.5114,1
57,104.221,0,1,1,-1.7357,0
22,66.5042,1,2,1,0.0498,0
49,68.184,3,0,0,1.0107,1
6,71.1562,1,1,0,-0.2527,1
36,56.9388,1,0,0,-1.1495,1
19,53.9893,2,0,1,-0.279,1
0,98.0936,4,0,1,0.8158,1
25,103.4672,2,0,0,1.0038,1
37,82.9761,3,0,0,-0.5238,1
50,60.9795,1,0,0,0.7796,1
36,64.7442,0,0,0,-0.678,0
58,44.8017,0,2,0,-0.5556,0
37,42.1459,2,1,0,0.4264,0
13,65.5537,1,0,0,0.4132,1
41,91.1989,3,2,1,-1.2217,1
30,90.8793,1,2,0,0.5698,0
58,41.2283,2,0,1,0.1912,0
63,84.6181,0,0,0,-1.1077,0
71,54.6786,0,1,1,1.1123,0
53,37.7223,1,1,1,-1.4672,0
11,60.483,2,0,0,-0.0285,0
61,66.0039,1,0,0,2.0695,1
6,39.867,2,1,0,0.3746,1
38,74.873,3,1,1,-1.4073,0
39,48.8023,2,1,1,-0.6984,0
37,49.5016,3,0,1,-0.0095,1
25,76.6287,0,2,1,0.671,0
47,99.4054,1,0,1,0.2551,1
13,77.6604,2,1,1,0.1617,1
4,108.8057,2,2,0,-0.6348,1
57,30.8989,0,2,0,-1.1766,0
15,83.511,0,0,0,-0.1421,1
55,141.6565,1,1,1,1.1068,0
2,72.1214,1,2,1,-0.3936,1
52,43.5222,3,1,1,1.1727,0
38,73.9793,1,2,0,0.9199,0
43,93.8682,0,1,0,-0.7106,1
37,52.344,1,0,0,-0.3751,0
7,84.4592,1,2,0,-1.3335,1
44,81.8334,2,1,0,-0.0318,0
13,64.9091,2,0,0,-0.7474,1
50,82.7647,0,1,0,-0.2581,1
22,87.2255,0,2,0,-1.5201,0
32,64.7585,1,0,0,1.5979,0
48,64.3299,3,0,0,-0.7149,1
12,66.4676,1,1,1,-0.1265,0
25,62.5076,1,2,1,-1.1546,1
42,33.1954,0,2,0,1.1201,0
50,47.1047,4,1,0,1.553,1
36,46.4105,1,0,1,1.052,0
24,55.3972,2,2,1,-1.8342,0
70,78.3431,2,1,0,0.5153,0
22,66.0938,1,0,0,-0.0205,1
29,43.5947,2,0,1,-1.212,1
23,65.2576,0,2,1,-0.4206,1
34,97.1318,1,2,0,0.0201,1
22,40.6958,0,0,1,0.9646,0
68,81.6407,0,0,0,-1.1877,0
11,31.761,1,1,1,-0.9722,0
31,59.1645,0,2,1,1.9256,0
7,40.2245,0,2,1,-1.6307,0
34,87.4519,0,2,1,0.3543,0
6,23.16,2,2,1,0.0941,0
40,41.2372,2,2,1,-0.1895,0
60,62.0885,1,2,1,1.4003,0
64,83.5602,1,0,1,-0.8587,0
40,89.3651,2,0,1,-0.2687,1
70,38.0408,2,2,0,1.2078,0
5,88.9241,1,1,1,1.3276,1
46,105.7757,1,2,0,0.3198,0
16,39.945,2,0,0,0.4498,1
58,35.0905,0,0,1,-0.8412,0
52,48.1938,1,0,0,0.7897,1
55,49.3501,0,2,0,-0.784,0
70,67.3308,0,2,1,0.3158,0
57,121.893,1,0,0,0.4952,1
59,45.0655,1,0,0,0.3271,0
13,91.5315,1,2,0,-1.337,1
10,76.3977,1,1,1,-0.9653,0
20,99.5963,1,1,1,-1.0732,0
57,15,1,1,1,-0.217,0
44,32.4676,2,0,0,1.4311,0
54,69.8838,2,2,0,0.3788,0
53,63.1967,1,0,0,0.7553,0
62,27.3254,2,1,1,-0.1777,0
14,60.7718,0,1,1,0.3658,1
56,113.4515,1,2,1,1.4198,0
46,43.7196,2,1,0,-0.8206,1
44,58.2915,1,2,0,-0.2266,0
40,91.4363,0,1,1,-0.3743,0
23,65.1015,0,0,1,-0.3165,1
25,98.6628,2,2,0,-0.2164,0
24,72.5627,0,2,0,2.1389,0
33,59.0515,0,0,0,-0.2695,1
14,104.0426,5,0,1,-2.483,1
58,76.9807,1,0,0,0.7538,1
70,30.5205,0,2,0,1.1535,0
58,68.897,1,0,1,-1.1515,1
9,73.5499,0,1,0,-0.8279,1
0,106.9775,3,1,0,-0.5714,1
14,34.694,1,1,1,-0.2478,0
7,59.1402,2,0,1,1.1417,1
20,98.8486,1,2,0,0.0421,1
1,48.9909,1,1,0,0.2302,1
44,68.7836,1,0,0,-0.4013,1
0,105.786,2,2,1,0.4563,1
22,100.2507,0,1,0,-0.165,0
15,47.1189,2,1,0,-1.065,0
42,43.5811,2,1,1,0.3671,1
49,89.6965,3,1,1,0.9923,1
49,54.3725,0,2,0,0.4266,0
2,82.4429,1,0,0,1.0964,1
64,67.0051,2,2,1,-1.7318,0
51,30.4395,0,0,1,0.6842,0
39,45.2646,0,0,1,0.2582,1
21,82.813,0,2,0,-0.8396,0
4,63.2095,0,0,0,1.9845,1
11,52.9518,2,1,0,-0.6852,1
68,75.0356,1,2,1,-2.3618,0
61,83.4023,1,0,0,-0.8674,1
22,25.4774,2,1,0,1.4859,0
16,69.3705,1,2,0,1.1392,0
22,95.2289,0,2,0,0.4206,0
11,96.15,2,1,0,1.3666,1
51,69.1421,0,0,0,1.0088,1
60,61.6968,0,0,1,-0.6457,1
3,120.555,0,1,1,-0.2287,1
33,65.9689,1,2,1,1.6737,0
16,15,0,0,0,0.1755,1
35,105.5126,1,2,0,-0.0002,1
49,55.4551,0,2,1,-0.6012,0
46,82.2515,1,2,1,0.042,0
9,61.6955,3,0,1,0.3467,1
60,78.5305,0,1,0,-0.9046,0
60,34.9963,1,1,0,0.8633,1
64,31.0583,0,2,1,0.6888,0
10,32.8563,3,0,1,-1.1532,1
4,68.6681,0,2,1,-0.8005,1
10,31.5134,3,0,1,-0.0453,1
34,68.2041,0,2,1,-0.3064,0
18,68.6073,0,1,0,-1.3387,1
6,45.5583,1,2,1,-1.1501,0
61,74.6888,0,0,1,-0.4634,0
61,34.1691,1,2,1,0.1018,0
10,56.8569,0,1,1,0.0188,1
33,33.3304,1,0,1,2.4456,0
27,15,5,0,0,0.7357,1
55,95.0393,0,2,1,-2.2035,0
68,36.9523,0,2,0,0.304,0
21,59.9359,0,2,0,0.6871,0
6,60.7427,0,0,0,1.1316,1
47,107.785,0,1,0,2.2729,1
3,68.2438,2,2,0,-1.0189,1
37,118.0779,0,2,1,-0.4303,0
16,58.4207,4,2,0,0.3756,0
26,80.687,1,0,0,-0.2682,1
3,37.4066,3,1,1,0.1764,1
20,51.8787,0,1,1,0.9232,1
46,129.9612,1,1,0,0.0719,1
12,67.3539,3,2,0,0.447,1
49,52.3674,0,0,1,0.7919,0
26,71.4582,1,0,1,1.607,1
44,55.7533,2,0,1,0.6356,0
6,59.2226,0,1,0,0.5713,1
33,117.4714,1,0,0,0.9929,1
41,70.1192,1,2,0,-0.0689,1
25,110.264,0,0,0,-0.2871,1
45,49.9616,1,0,1,0.0905,1
5,15,0,0,1,-0.73,1
33,32.6498,0,0,0,0.55,1
55,42.5391,1,2,1,0.6303,0
10,66.1414,3,1,0,-0.528,1
36,43.6721,0,1,0,1.6221,0
60,54.4376,1,1,1,-1.0548,0
16,66.1903,0,0,1,-0.2569,1
67,28.887,1,1,1,-1.0481,0
51,27.1809,1,2,0,1.4405,0
17,72.0378,0,0,0,-0.6605,1
12,100.7615,3,2,0,1.445,1
55,74.4549,1,1,1,-0.4128,1
58,46.859,1,1,1,-0.2335,0
62,32.1901,3,1,1,1.6316,0
24,68.1069,0,2,0,-0.1444,0
60,75.4449,0,0,0,-1.4076,1
65,47.8657,1,1,1,0.0979,0
67,22.3578,2,2,0,0.0012,0
9,119.8403,2,0,1,0.3346,1
65,61.2227,1,2,0,0.5335,0
68,29.0482,0,2,0,-1.3108,0
59,93.1088,0,1,0,-0.6735,0
6,27.0083,3,0,0,1.032,1
48,87.0177,1,1,1,-0.3401,0
5,52.1954,2,2,1,-0.1826,0
23,76.2332,1,0,1,0.3503,1
55,92.1335,0,1,0,0.6729,0
70,87.9962,1,2,0,-0.0786,1
44,93.7112,0,0,1,-1.8542,1
52,80.3777,0,2,0,-0.2959,0
58,53.9249,1,2,0,-0.1881,0
39,64.4465,2,0,0,-2.5362,1
2,84.9071,1,2,0,-1.086,1
60,75.3218,1,2,1,-0.0305,0
29,47.4662,1,2,0,-2.2185,0
52,69.2121,0,0,1,-1.3472,1
46,48.8151,0,1,0,0.2874,1
23,99.5481,2,2,1,-0.4499,1
10,48.5866,0,1,1,0.7246,1
43,63.5111,0,1,1,0.6282,0
54,48.9492,0,1,0,-0.2148,0
16,63.5731,0,2,1,1.8911,0
24,57.4721,1,1,0,-1.04,1
58,99.154,0,1,0,-2.3813,0
25,126.4543,1,1,1,0.3999,1
39,47.8681,0,2,0,1.1666,0
60,20.5177,1,1,1,-0.2821,0
16,78.5162,0,1,0,-1.5015,1
44,66.0982,1,0,0,0.4304,0
36,61.8411,0,1,1,1.2335,0
13,62.285,3,1,0,-0.5903,1
21,54.0009,0,0,0,1.5258,0
65,61.6665,0,0,1,1.3798,1
1,97.2088,0,0,1,0.4787,1
27,86.8151,1,2,0,0.4977,0
40,43.8685,3,1,1,1.1234,1
68,60.9135,0,2,0,0.817,0
58,24.0133,0,2,1,0.1587,0
7,96.211,2,1,0,-0.5067,0
18,81.165,2,0,0,-0.0013,1
33,76.6564,1,0,1,-0.4116,1
37,26.2582,0,0,0,0.852,0
11,48.0577,0,2,0,-1.0418,1
20,83.4538,2,0,0,1.3999,1
27,101.9105,1,0,0,0.5963,1
30,92.7322,0,1,0,0.2081,1
22,103.1607,1,2,0,0.8649,1
24,44.7228,0,1,1,0.5825,1
45,106.7598,1,2,1,0.0597,1
10,29.2245,2,0,1,-0.0103,1
53,39.575,1,0,0,2.1366,0
48,31.1365,0,0,0,0.734,1
31,87.5408,1,0,1,-1.4414,1
20,102.6076,1,2,0,-2.2043,1
32,70.3075,2,1,1,1.4026,0
8,59.299,1,2,0,0.9957,1
22,86.466,1,1,1,-0.9654,0
70,20.0697,0,0,1,0.9844,0
32,54.0525,1,0,1,0.5911,0
8,36.004,2,2,0,-0.5668,0
34,81.1797,0,1,1,-1.2608,1
42,98.0481,2,0,1,-0.0397,1
70,99.5296,0,0,1,1.0381,0
44,93.7047,3,2,1,-0.4674,0
46,24.9498,0,0,0,1.4167,1
66,71.4582,1,2,1,-1.1573,0
30,95.1422,2,2,0,0.3724,1
5,80.4756,0,1,1,-0.2533,1
1,36.9925,0,2,0,-0.8003,0
22,49.5094,0,2,1,-1.0638,0
0,82.985,2,0,1,-0.8862,1
47,92.4766,3,0,0,0.0037,1
6,37.5108,2,2,1,0.038,0
59,50.2397,1,0,0,-0.1184,1
32,86.5673,1,2,0,-0.4187,0
24,51.3269,0,2,1,0.845,0
30,100.6191,3,1,1,-0.6848,1
1,83.5606,3,2,1,-0.7738,1
13,78.0393,0,2,0,0.4367,1
14,75.5643,0,0,1,1.7092,0
13,43.3616,1,2,1,-1.6392,1
22,42.8729,2,2,1,-1.5089,0
27,58.7753,1,0,0,1.9548,1
30,59.4439,2,0,0,-0.4971,1
33,103.9575,1,0,0,1.4416,1
48,61.7811,0,1,0,0.3143,0
10,70.0559,1,1,0,1.597,1
12,59.2466,3,1,1,-2.14,1
24,62.1049,2,0,1,-0.0507,0
25,47.1474,2,1,1,0.76,1
47,57.1089,0,2,1,-0.6656,0
30,18.342,0,1,1,-0.4008,0
4,47.7783,0,2,0,0.1338,1
35,75.2139,1,2,0,0.0062,0
62,64.5554,1,0,0,0.5314,1
19,28.3183,0,2,0,-1.1544,0
15,50.7587,1,2,0,-2.2468,0
51,71.8105,1,0,1,1.6361,1
15,75.1567,1,2,1,-1.2915,0
24,67.1265,2,1,1,-0.2409,1
25,81.07,2,2,1,-0.5477,0
38,97.6737,1,1,0,0.5348,0
30,59.301,2,1,1,-0.4421,1
0,57.045,1,2,1,-1.4947,0
66,76.0185,1,1,0,-0.5427,1
65,65.1187,2,2,1,-1.4113,1
18,100.655,2,1,0,1.4862,1
36,52.5532,0,2,1,-1.3308,1
42,69.5514,0,1,1,1.3146,0
41,48.4556,1,2,1,-1.2486,0
65,86.7622,0,0,0,-0.5901,0
16,84.7279,1,0,0,-1.2764,0
35,77.1618,0,2,1,0.8523,1
24,26.9401,0,2,1,-0.3302,0
16,78.058,1,2,0,-1.3436,1
19,48.2621,0,0,1,-1.1788,1
61,76.7275,3,2,1,0.2924,0
7,78.5552,2,2,0,0.7831,0
60,71.579,2,2,1,0.1002,0
54,62.0379,1,0,0,2.1836,1
38,100.7751,1,1,1,-0.9066,0
39,53.1187,0,1,0,1.233,0
43,54.4433,3,0,1,0.6179,0
58,80.4683,0,2,0,1.1365,0
27,93.5733,2,1,1,0.8044,0
10,92.2155,0,2,0,-0.6493,1
67,90.7605,1,1,1,-0.1893,1
66,42.6183,1,1,1,0.9326,0
0,66.4883,3,1,0,0.9765,1
28,56.9467,1,0,0,0.5157,1
8,76.7901,2,0,1,1.0141,1
44,100.7932,1,0,0,0.73,1
17,54.2267,0,1,1,-1.7739,0
11,64.8111,0,1,1,-0.0689,1
3,72.874,1,1,0,-1.2054,1
49,69.9626,0,1,0,-0.4317,0
46,26.1048,2,1,1,1.6929,0
64,56.3351,0,2,0,-0.287,0
8,72.1854,2,1,0,-2.3489,1
60,72.1297,6,0,0,0.3392,1
40,76.0965,0,0,1,-1.1429,1
58,55.8819,4,2,0,0.1995,0
38,66.7676,1,0,0,0.8864,1
46,81.1785,1,1,0,1.5311,0
59,65.2746,2,0,1,1.1821,0
17,89.6647,1,1,1,-0.9224,1
69,126.7762,1,2,1,-1.4618,0
21,80.6863,0,0,0,0.86,1
61,96.5656,1,0,0,-0.2497,1
39,18.6299,2,1,1,-1.4358,0
52,45.7569,0,0,0,-1.6261,0
32,36.1846,1,0,1,0.8763,1
16,83.8245,2,1,0,0.2141,1
54,44.2781,1,1,1,0.8632,0
2,53.7253,0,1,0,-2.2724,1
19,81.218,0,1,1,0.3775,1
47,94.2981,1,1,0,0.2753,0
20,83.492,1,2,1,-0.4081,1
43,39.4838,2,0,0,1.1639,1
15,65.8515,1,0,1,-0.1979,1
11,34.7112,0,1,0,0.6641,0
71,54.8762,1,2,0,0.3144,0
19,62.2571,1,0,0,0.6065,1
66,65.9078,0,1,0,-0.0073,0
62,98.3962,2,0,0,1.2808,1
2,68.6115,5,1,1,-0.0664,1
26,45.2068,0,1,0,-0.9978,0
70,116.5719,0,0,1,-1.6584,0
65,30.1361,0,0,0,1.2296,1
19,80.1572,2,2,0,1.2418,1
1,90.2431,1,2,1,-2.0713,1
52,60.6323,0,0,0,1.7336,1
48,77.6879,0,2,1,0.9261,0
64,49.577,1,0,0,-1.7532,1
52,80.2582,2,1,0,-0.7234,1
61,83.3658,2,1,0,-1.0647,0
6,114.7793,3,2,0,0.1433,1
16,64.9685,1,2,1,1.1809,1
5,114.596,2,0,0,0.3406,1
8,91.4391,0,1,0,0.5209,1
68,77.546,1,0,1,-0.5229,0
64,49.2454,0,2,0,-0.3998,0
59,69.64,2,0,1,0.2177,0
67,27.5407,1,1,0,-1.9424,0
64,108.3796,1,1,1,-0.133,0
42,58.001,1,1,1,2.5627,0
42,70.9012,1,1,1,-1.7177,1
68,109.961,0,1,1,0.1106,0
4,71.7137,1,1,1,0.7249,1
52,73.9826,1,1,0,-0.8936,1
67,57.6959,1,0,1,0.6672,0
51,113.9558,1,0,0,1.2862,1
59,65.3388,3,2,0,0.2084,0
46,67.5327,1,1,0,0.7737,0
56,103.8202,0,1,1,-0.2302,0
70,15,1,0,1,-0.1123,0
17,73.733,1,2,0,-0.013,0
25,71.5357,2,1,0,-1.0406,1
10,88.5633,2,1,1,-0.4678,1
0,76.9278,2,0,0,0.9089,1
28,85.9728,0,1,1,0.5335,1
50,57.8392,2,1,0,0.6393,0
10,92.8399,0,2,1,1.0529,0
47,68.0877,1,2,1,0.2427,0
26,90.6797,2,0,0,0.2681,1
34,70.3733,2,2,1,1.8493,0
34,78.7166,0,2,1,0.3849,0
65,99.1882,0,2,0,2.1353,0
48,72.3654,4,1,1,-0.7755,0
7,69.6183,2,1,0,-0.4587,1
41,47.0923,2,2,1,-0.7672,0
13,68.4631,0,2,1,0.7351,0
27,62.4798,2,0,0,-0.1934,1
22,116.6589,2,2,0,-0.3099,0
58,82.8197,1,0,1,-0.3043,0
18,54.9647,2,2,0,-1.5904,0
62,100.7182,0,0,0,-0.1895,0
28,42.2254,0,0,1,2.3292,1
22,58.4023,0,1,0,-0.0001,1
63,52.916,1,2,0,-0.4268,0
8,124.8667,0,0,1,0.9453,1
25,85.6782,2,1,1,1.0997,1
13,83.0979,3,1,1,0.2692,1
60,59.7355,1,0,0,-0.1914,1
27,44.4929,0,1,1,1.6259,1
68,76.6446,2,1,1,0.0868,0
24,46.3091,1,1,0,-0.5337,1
27,61.0202,0,0,1,-0.4188,1
68,71.8254,0,1,1,-0.4676,0
57,66.7006,2,2,1,0.6799,0
65,101.5806,3,1,1,1.0227,0
32,84.3322,1,2,0,-0.7512,0
50,53.5531,2,1,0,0.382,0
34,87.0919,0,1,0,-0.8285,0
26,89.5535,1,1,1,0.4329,0
38,51.3583,0,2,1,1.2591,0
55,103.2488,1,2,0,1.5057,0
29,98.4197,0,1,0,0.5258,1
68,100.1324,3,0,0,0.0582,1
50,59.5545,0,1,1,1.4894,0
44,64.2752,2,2,1,-0.2138,1
21,128.5605,1,0,0,-0.676,1
26,89.242,0,0,0,0.6458,0
37,62.0992,0,1,1,-1.784,1
23,55.7009,0,1,0,-1.028,0
24,58.6562,0,1,1,0.2981,1
2,98.4505,2,2,0,-0.3873,1
15,66.1525,2,1,0,-2.7071,1
45,56.7032,1,1,0,-0.9181,0
69,25.3639,0,2,0,0.8825,0
58,59.3939,1,0,1,-1.0136,0
1,66.0115,4,0,0,0.4173,1
44,53.9699,1,1,0,-0.5504,0
24,41.0504,1,0,0,-1.3526,1
70,111.6389,2,0,0,-0.4419,1
66,56.3341,1,2,0,-1.2818,0
1,48.5009,0,0,0,0.2667,1
39,63.4754,1,2,0,-0.6056,0
19,113.211,0,0,1,-0.0052,1
27,60.4055,0,1,1,0.4568,1
29,19.713,2,1,0,-0.9486,0
55,105.1025,1,0,1,0.0504,0
68,82.8055,0,0,1,0.0391,0
28,76.1019,0,1,1,0.2094,1
47,71.1179,1,0,1,-1.2202,1
1,27.4878,0,1,0,-0.669,1
6,40.8496,0,2,0,-0.5822,0
10,29.9006,1,0,1,1.9115,1
24,93.648,2,0,0,0.8101,1
20,75.0301,0,2,0,2.6231,1
54,47.8028,1,2,0,0.7075,0
5,60.5113,3,2,1,-0.7423,1
52,83.2536,1,0,1,0.8006,1
63,94.1149,1,1,1,-2.1444,0
51,107.5063,0,1,1,-0.555,1
11,58.4548,3,0,0,-1.4009,1
16,78.2189,0,2,1,0.3371,1
24,127.1102,2,2,1,-2.0513,1
30,126.3248,0,0,0,0.0755,1
39,31.7507,0,2,0,1.3897,1
40,75.4585,2,2,1,0.9284,0
52,53.587,1,0,1,2.5235,0
23,73.9642,0,0,0,0.0714,1
45,87.6409,0,2,0,0.3329,1
42,49.2432,0,2,0,0.0279,0
39,78.0418,3,0,1,-0.6828,1
28,24.3077,2,0,1,1.8154,1
46,71.9635,2,2,1,-0.2205,1
66,78.5497,2,1,0,-0.2549,1
50,74.8686,0,1,1,0.4597,0
60,76.5042,3,1,1,1.1297,0
38,112.5972,1,0,1,0.1584,1
49,71.9192,0,0,0,-2.1387,1
42,34.5114,2,0,1,0.5864,1
45,48.9214,0,0,0,-0.0703,0
12,81.48,0,2,0,0.1038,0
51,98.2285,0,0,0,-0.2175,1
6,77.699,0,2,0,1.0836,1
50,57.9928,0,0,1,-0.9153,0
40,58.932,0,2,1,-0.8427,0
28,64.6755,2,1,1,-1.1688,0
59,62.9843,1,1,0,-1.2464,0
61,50.9551,0,1,0,1.0363,0
52,95.9102,0,2,0,1.7925,0
67,47.6687,0,0,0,0.1651,1
21,99.8316,1,1,0,0.5104,1
15,71.5868,3,0,0,0.9857,1
60,79.8318,3,2,1,0.4037,0
50,85.2088,0,2,1,-0.5575,0
12,53.9987,0,2,1,-0.9715,1
65,34.8076,1,1,1,-1.0876,0
65,72.6484,0,0,0,0.7538,0
25,58.2148,2,2,0,1.5135,1
17,75.1749,0,2,0,-1.0103,1
10,60.6462,0,0,0,-0.4072,1
43,78.4325,2,0,0,0.2582,0
24,68.8124,0,0,0,-0.442,1
64,52.8374,0,0,0,1.3128,0
50,103.3823,2,0,1,0.1556,1
51,53.5879,2,2,0,-1.8901,0
6,79.362,1,1,0,0.5887,0
0,104.0557,1,2,0,0.8973,1
4,112.452,0,1,0,0.4792,0
69,89.4853,4,1,1,0.5351,0
0,78.189,1,2,0,-0.2736,1
14,65.302,1,0,1,-1.707,1
50,68.9047,1,0,1,-0.0123,1
5,59.2323,1,1,0,0.8525,1
46,71.4111,2,0,1,-0.8657,0
69,15,2,2,0,1.8165,0
44,59.3558,1,2,1,1.9679,0
25,66.3522,1,2,0,-0.7643,0
43,115.1785,0,2,1,0.0593,0
17,42.2117,2,0,0,-1.0903,1
20,104.4255,2,1,0,-0.089,0
9,71.8534,1,2,0,0.5291,1
38,64.3684,1,1,0,0.0859,1
37,60.4547,1,1,1,-0.7531,1
6,87.7643,1,2,1,2.0291,1
67,23.9888,0,1,0,-0.1816,0
6,28.4662,1,1,1,-0.4804,1
49,70.2486,3,0,0,0.3169,1
27,79.714,2,0,1,0.5495,1
55,85.2249,0,2,1,2.5972,0
63,44.3894,0,2,0,2.0242,0
23,30.9624,5,1,1,0.9623,1
49,64.7429,3,1,0,-0.0821,1
27,28.9609,0,1,0,-2.8313,0
6,114.9593,0,0,0,0.2126,1
58,86.427,2,2,1,-0.7927,0
33,38.8859,3,1,0,-0.3895,1
35,84.9858,1,1,1,0.4605,0
36,35.5167,0,2,0,-0.2837,0
58,62.3679,2,2,0,1.4553,0
40,71.1963,2,0,1,-0.1944,1
71,73.8082,0,1,1,-0.2899,1
70,55.8544,3,2,1,0.9973,0
23,157.6241,0,2,1,-0.4668,1
41,58.1172,2,0,1,-0.2698,0
57,86.2856,1,2,0,0.4699,0
67,95.3655,0,2,1,1.6399,0
11,59.0636,1,2,0,0.1498,0
57,41.9442,1,0,1,-0.9478,0
59,64.4481,1,0,0,-0.2193,1
33,46.4804,0,2,0,-1.4223,0
3,60.4335,0,1,0,-1.259,1
43,85.2365,2,2,0,-1.1467,1
63,81.8365,1,0,1,-0.3896,1
68,57.837,2,1,1,0.6495,0
37,67.1021,0,1,0,0.92,0
64,75.568,4,1,0,-0.3291,1
70,62.6735,0,0,0,-0.9523,1
29,15,2,2,1,-1.2735,0
39,75.4216,1,1,0,-0.2832,0
41,36.3016,0,0,0,0.0677,1
35,70.9778,2,1,1,0.4398,0
1,56.2158,0,1,1,-0.9747,1
55,92.4728,1,1,1,0.8506,1
4,53.0607,1,2,0,1.3842,1
1,60.8491,0,0,1,2.1293,1
16,119.0523,0,1,1,-0.6166,1
22,53.6746,0,0,1,1.052,1
65,65.5242,0,2,0,1.8876,0
