rooms,area_m2,age_years,km_to_centre,quality,reference_id,price
6,69.5288,35,1.548,4,0.0197,22937.4156
6,147.8636,28,1.2693,5,-0.6454,29903.9001
1,65.5651,15,14.1055,5,-2.3654,9342.0876
1,129.4907,29,19.3874,1,0.4608,-1109.313
5,72.2697,12,4.7913,4,0.3119,21002.2143
1,134.7129,12,8.9155,4,-0.5688,16444.3437
1,83.2133,43,1.4225,2,0.6957,1619.3135
3,141.4086,14,11.5946,5,-0.5929,23126.1624
4,115.2466,68,1.5018,1,0.8881,4517.3191
1,63.24,70,10.801,3,0.6689,-2596.3035
1,79.4706,19,21.993,5,0.8347,9785.5561
5,155.2678,45,2.2107,2,0.7806,13183.4552
6,70.6505,46,2.7342,5,0.8849,22871.7221
5,52.135,49,10.3026,3,0.5687,10038.4634
5,86.7274,72,2.8567,4,-1.2174,16156.9547
2,156.9168,66,0.2,4,1.8141,15680.21
2,74.5689,31,7.8715,3,1.1417,9279.4823
6,83.8974,57,10.7116,4,-0.4448,15826.6293
5,78.062,48,3.5157,2,2.3793,6979.9588
5,144.6774,64,11.7534,3,-0.1664,12920.637
4,84.8311,43,41.9127,4,-0.0565,2742.9279
5,77.5454,11,9.0494,5,0.6405,23888.566
1,102.8608,32,5.6132,2,1.0592,3965.0278
1,32.0522,48,8.7351,1,-1.3888,-1669.0548
2,95.8502,6,0.806,1,-0.3827,8740.0032
2,62.2996,12,24.7591,2,0.1828,2382.9745
6,95.4133,15,44.5239,2,0.1129,1382.0037
6,138.6759,40,2.9008,5,-1.4904,27962.782
1,97.0687,14,0.629,5,-0.8538,21603.4062
1,84.1387,16,2.1454,1,-0.6847,5702.1701
6,31.1357,76,12.7968,4,-0.0948,10540.2034
6,125.4088,41,10.4654,5,-1.5432,26417.4951
1,72.5371,78,2.5195,3,0.4489,50.8417
4,46.7656,41,0.2,4,-0.6006,12671.0002
2,104.8846,59,0.2,4,1.7,15721.5669
6,108.9857,44,4.1695,4,-0.3496,25503.2666
2,148.6729,61,5.2888,5,-1.5502,18478.2561
1,72.8799,12,11.2014,3,1.4133,5441.2487
2,88.983,46,2.4219,4,-0.6769,13430.0685
6,34.6007,67,0.5982,4,-0.0767,16532.2693
6,26.7226,56,1.929,1,1.2787,8838.0375
4,90.1933,45,15.623,4,-0.1968,13333.8693
6,75.1042,51,0.3094,1,-0.5019,12214.5202
4,28.2952,59,10.2226,2,-1.325,899.9209
2,53.8914,12,4.6098,5,0.6053,15653.2224
5,58.6943,63,7.7046,5,-1.8116,16086.8144
4,140.5603,6,9.7103,1,-1.0367,9227.4223
4,74.966,76,1.6369,3,1.7387,9534.2709
2,79.7693,55,4.3043,1,-1.0665,-376.6849
2,61.6521,62,1.7541,4,-0.7717,8657.4478
4,93.1788,36,5.9544,1,-1.1667,6294.3243
2,135.7856,31,0.4215,3,-0.4718,13031.2542
2,49.666,26,0.2389,3,1.3833,9188.8839
4,44.1084,31,1.2644,4,1.1172,16091.9396
5,127.809,65,14.9389,5,0.169,17598.3827
4,90.3277,64,17.8922,1,0.2682,805.7583
5,107.814,34,21.4409,3,2.11,9515.9054
4,69.5669,55,20.5883,5,0.2166,10939.9785
1,99.614,12,8.4406,3,0.3443,7902.5773
3,138.9504,28,2.8046,4,0.1643,23647.3495
2,25,44,3.6723,2,0.3982,1311.0664
1,120.3624,76,2.6909,4,0.0971,9227.9145
3,75.0859,72,1,5,-1.6183,15799.5739
5,44.2764,43,7.4385,3,-0.167,10548.8245
1,161.3337,7,12.0742,3,-0.8892,8415.2954
5,104.1309,1,2.6794,5,1.078,29869.5043
6,158.6767,52,17.4873,5,-0.5654,23911.052
3,87.5003,72,18.3664,4,-2.2607,8731.1564
3,58.825,73,0.3471,2,1.2215,1637.1141
1,43.5424,54,5.733,2,-0.1322,-2831.3188
2,106.2173,76,27.7543,1,-2.3072,-7713.5366
1,95.6313,19,7.8034,1,0.3496,2341.0229
6,80.5262,36,0.5053,2,-0.4894,16453.5076
1,29.0958,79,45,2,-1.7851,-18927.7787
2,64.6072,52,1.8528,1,1.0093,952.3508
5,96.4184,50,0.8477,2,0.9119,8696.7143
5,102.1177,17,0.5381,3,-0.8795,17341.2913
2,77.0138,70,7.6834,3,0.416,3243.6783
4,113.2812,56,18.3464,1,0.3253,3052.6748
6,102.3202,59,5.2479,1,-0.4115,8185.0966
2,73.7297,69,0.2,4,-0.2224,11577.8962
1,91.2925,50,5.9539,3,-1.4675,6158.6648
4,109.1248,23,12.2973,2,0.1522,9862.9686
5,73.5833,33,15.1463,4,0.3648,16492.0089
4,91.1443,76,0.2,3,0.7653,11679.3304
3,100.9331,50,8.0254,1,-1.0815,1860.4963
4,83.0182,34,0.5824,3,0.5875,15114.2499
4,127.0065,29,2.3136,2,0.0718,13632.3074
4,45.8001,58,0.2,2,-0.4839,6935.1951
4,102.8995,38,8.9622,3,0.8537,9558.5565
1,74.9573,46,3.06,1,-2.1109,-794.3468
6,92.8283,37,3.177,4,0.9094,23384.8646
6,99.9565,60,0.6399,5,0.618,24331.1716
6,171.1767,70,6.4398,3,0.7223,16511.9385
4,135.3906,59,6.7872,1,-0.3456,2955.0801
2,64.1816,32,0.2789,3,-0.3599,11980.2132
1,61.2024,22,1.6577,2,0.5207,6326.6817
2,120.224,3,4.7774,5,-1.5582,25610.3727
5,31.3511,55,16.9372,2,1.221,4028.3324
2,61.2042,79,0.9365,5,1.0865,11388.1575
5,105.3539,48,7.3719,1,-0.511,6828.3768
6,117.6418,45,3.441,5,-1.4708,27955.8117
2,111.9499,18,3.4621,1,1.1366,5446.76
6,72.7344,69,2.7829,5,0.7187,19011.3077
6,59.8521,71,7.0436,3,-1.8954,9318.3741
1,127.0256,20,1.0336,4,-1.6728,20967.3294
6,63.5484,48,0.9614,3,0.8913,14655.6099
5,105.0788,35,10.0061,3,0.7301,11887.8595
4,87.8323,66,11.9122,3,-1.4956,6787.3548
1,121.4551,43,12.4947,5,-0.946,14630.2904
5,128.8051,58,8.7958,2,-0.5614,10328.4956
6,148.4296,28,4.1549,4,-0.5147,28646.0087
5,41.8086,45,6.5023,3,1.5111,10236.4022
2,53.4206,69,7.1779,5,-1.8077,6967.9964
1,90.7087,23,0.6803,2,1.2752,5649.2406
5,89.0774,3,2.2231,4,0.016,26834.5236
1,139.2952,2,1.066,1,-0.1251,9366.5711
4,57.3653,9,4.8081,3,-0.7855,11535.111
1,92.588,42,0.2,4,2.1592,14331.6609
4,76.2939,16,22.8076,5,0.3811,14445.8598
1,55.3541,67,0.6013,5,-0.4799,8298.1959
6,172.8158,32,6.4767,2,-1.1115,17445.5375
1,74.3125,50,8.3304,1,1.6631,-3060.0227
2,123.5759,4,12.9998,5,1.0498,22088.8058
2,25,5,2.4249,2,-0.3868,7010.9857
4,89.8257,35,7.0865,1,0.7501,6873.5634
3,74.3506,60,2.4313,4,0.9105,11457.0211
1,158.4789,19,2.2242,1,0.4364,9484.3496
4,167.0194,69,4.4501,2,0.6506,8382.0479
2,77.4039,66,13.7721,3,0.3812,1419.164
1,76.8083,2,9.2709,2,-1.0392,5176.3125
6,136.1743,27,11.8596,1,-0.7134,13850.1311
3,149.3058,39,0.4295,2,0.9689,11515.1947
6,98.8689,12,5.5064,1,-1.0006,13428.8271
2,141.651,59,2.9316,1,-0.8534,2401.0914
2,154.5881,35,2.5353,3,0.2658,11536.075
5,100.897,76,0.2,4,-0.4688,17386.9117
2,51.3892,9,0.2,3,-0.9881,9576.5219
3,67.877,25,0.2,5,0.5683,20807.4201
5,134.131,24,6.3288,1,0.4697,13272.1532
3,119.162,49,3.3559,1,-0.1181,3912.2243
3,69.4283,0,2.9457,3,0.7216,11029.3246
3,100.408,6,2.0078,1,0.5893,10659.1378
2,104.7796,72,5.1659,2,0.3008,1468.7106
1,91.9385,52,0.3871,4,1.2518,9828.2365
1,113.647,49,13.4057,1,-1.8457,-1537.7881
4,121.6672,15,6.8455,2,-0.7503,12240.0629
2,73.2845,10,32.3887,2,-0.4007,-3872.8806
2,111.4021,32,19.6553,2,0.6768,-1338.0248
5,148.4617,73,8.047,4,-0.0098,23055.6684
2,85.3599,10,12.7042,1,-0.2445,-384.1445
5,143.6401,78,14.2006,5,0.4076,22026.217
1,124.997,49,2.2186,5,1.1744,17076.0835
5,121.5604,24,1.6544,4,0.5397,26306.2474
3,144.1536,17,4.0859,3,-1.0325,14430.4411
5,93.3026,46,0.9484,1,-0.4687,9431.8905
5,32.044,7,5.1793,5,1.5471,22279.0098
3,78.7059,53,2.3806,3,0.0823,8977.3106
3,105.3005,6,1.0834,3,-3.1361,17239.881
4,156.2051,44,11.3489,5,0.2105,23034.7378
4,110.3487,19,16.4854,4,-0.0676,16749.99
1,81.512,76,5.0396,4,0.3011,8581.1757
3,117.3572,50,11.7405,3,-1.395,5881.1618
1,108.8077,34,6.9012,1,1.4835,2260.4917
1,42.9497,6,5.7242,5,-3.2019,15450.2827
6,94.5058,32,10.4347,1,-1.6093,7991.8275
5,57.0544,47,1.2131,2,0.1119,8104.9311
6,44.1411,0,0.9734,3,-0.2658,18819.3925
5,134.2097,7,0.2,1,-0.8941,18637.4303
1,129.9937,64,8.8038,5,-0.3414,15420.2384
4,124.556,29,7.4172,4,0.1892,22313.8281
1,28.6382,24,4.2037,4,-0.991,5641.6207
3,160.6243,28,14.2699,3,-0.0839,9953.4975
6,114.2484,16,10.6772,3,-0.7709,17488.4348
3,138.966,78,1.244,2,-0.7584,3799.2945
1,116.051,6,0.7295,2,2.0579,10307.272
2,103.7964,71,0.2,5,0.3697,16212.6312
2,99.1158,2,0.2,3,-0.3617,15195.2092
4,100.6441,14,37.787,3,0.4708,3007.1712
6,103.5543,25,18.7532,1,-0.6302,8695.2672
3,78.8424,4,10.3666,5,-0.5743,19736.0502
3,120.8417,76,2.6117,1,0.4381,1053.6905
3,94.5546,19,1.2265,4,1.488,17686.9112
3,107.2306,44,28.2886,3,0.8266,333.8475
2,155.9308,74,9.4585,5,0.3005,15756.6069
3,95.2448,48,34.4918,4,-0.0735,3601.2273
3,101.9276,62,15.4181,2,-0.3684,-1602.7173
6,164.4352,68,13.2775,4,0.112,20422.265
4,115.4642,0,6.6924,1,0.092,13583.1082
5,95.9904,20,10.6941,3,-0.1537,13155.3325
5,52.8659,11,2.9073,1,0.0261,11488.5585
4,102.5216,28,14.268,4,0.5447,14965.6339
4,25,11,10.5641,3,-0.7746,9301.2698
2,130.5071,14,9.4252,3,0.0376,13110.9192
6,86.614,40,0.8149,5,0.4131,27924.2261
3,121.4507,72,0.8554,3,0.3466,8402.8538
3,74.4486,2,0.4619,1,1.3778,10138.578
5,133.8489,70,14.4098,3,0.4597,8528.7883
2,67.2943,34,14.7713,3,1.6281,2044.8138
1,41.9614,38,11.9369,3,-0.3214,527.7054
2,87.3985,59,0.5128,4,-0.3916,11670.0304
3,103.7259,36,6.3953,3,-1.7865,8164.6036
5,155.7973,43,1.5399,1,-0.6348,12798.0492
3,25,40,0.7428,4,0.3891,12106.8639
6,71.1989,40,8.3698,4,-0.2793,22082.0082
2,50.3983,52,8.1795,2,1.5782,-1625.7702
4,123.1765,11,10.2339,4,-0.377,22066.3524
5,145.98,60,9.5406,4,-0.1801,21064.1032
4,47.8159,14,39.1248,2,0.1031,-4063.7498
4,160.0356,33,24.3774,5,1.211,20648.8227
1,45.6968,24,9.1931,2,0.1689,2989.2893
4,90.5026,33,7.4166,3,1.3938,12944.9347
3,101.1546,30,10.8522,2,1.683,6358.2298
1,25,49,0.2,5,-0.1585,9639.7806
6,81.0173,72,3.4395,2,0.7038,9049.7162
6,109.0853,12,2.9694,2,-0.3545,16916.7999
3,114.3389,42,1.3864,1,0.3295,7318.2595
4,131.0029,0,3.6176,4,-1.0007,25923.6921
1,25,75,3.9575,2,-1.0171,-4347.207
4,115.0032,30,1.5075,3,-0.9865,17297.5188
4,27.4627,16,20.423,1,-0.653,2990.548
1,75.5367,72,0.3401,4,-1.094,6719.0091
6,102.6973,53,8.874,5,-0.8527,22918.8485
2,128.6543,62,0.669,4,-0.7458,14196.8479
1,105.1732,12,20.7165,2,-0.9356,1542.315
1,142.0164,38,0.6257,2,0.685,8508.6064
2,91.8593,54,6.8702,3,-1.9265,4168.8119
4,133.773,46,14.7882,1,-0.2058,4797.7732
4,131.0481,50,3.6974,3,0.2089,14523.7961
5,158.5069,69,3.3385,1,1.4568,8046.5199
6,102.5796,26,7.729,5,0.967,27022.9157
6,112.8808,15,7.4256,2,1.4202,17581.6851
6,49.0896,45,5.7471,2,-0.9196,12584.0052
4,139.2374,38,9.5461,1,1.6345,6705.8146
5,71.4695,22,1.7345,5,-0.6701,24053.2675
4,65.4031,46,1.389,3,0.7363,10760.3898
4,111.8915,48,6.9989,2,1.6133,6768.0983
5,79.3027,46,4.8021,4,-0.0358,16073.623
6,38.7587,66,15.9678,2,0.8658,5711.834
2,98.4498,49,0.3835,3,0.3826,9860.6058
4,38.091,50,11.923,1,-1.2329,220.226
6,45.948,50,1.5541,1,-0.5384,8759.5947
3,49.1566,63,23.232,5,-1.7434,6642.7079
2,92.5832,79,4.2447,4,-0.503,8018.3641
6,58.8313,1,3.7231,3,-0.0617,21080.1556
4,80.7334,21,5.398,5,1.3676,23861.7822
6,80.4717,16,3.3441,3,0.4174,18157.1183
5,100.2698,24,3.4979,2,-0.6377,15142.5745
4,69.7498,68,0.6284,4,0.4081,11717.5447
4,145.352,29,5.736,4,-1.7721,22239.7348
5,99.5849,70,2.1968,2,0.4195,8338.6675
6,49.805,9,0.7923,4,0.1454,22757.3617
2,107.1348,41,5.6398,3,-0.3757,8584.3285
1,95.9786,18,20.9088,1,-0.3158,-3276.4906
2,83.4312,27,9.5262,5,1.225,16781.4415
5,62.4403,73,18.7485,2,0.969,787.3204
2,81.1629,37,1.7481,1,0.4947,4404.8792
4,101.3588,71,8.1087,3,-0.9617,5645.8435
5,130.8741,47,3.9833,4,0.6855,22124.0919
5,99.3166,5,3.5358,5,-0.3918,27680.4932
4,90.1542,52,0.6158,4,1.3496,17207.3207
1,111.1266,49,1.0677,4,0.2435,17596.757
2,26.7368,29,1.4041,5,-0.1451,11286.6455
5,117.695,63,0.8005,4,0.709,23073.9462
1,116.2184,41,6.216,2,-1.5856,1430.5087
5,105.0133,58,13.754,2,2.0439,6573.7104
2,90.2644,14,4.2562,2,0.578,5819.5865
4,95.5028,65,0.4824,4,-0.797,19097.0531
6,116.6227,72,9.7164,4,0.0777,19812.4507
6,116.1214,78,11.4828,5,-0.8352,21725.5756
3,46.9938,2,14.6991,3,0.0368,8328.4977
2,51.1872,56,3.2835,4,-0.564,8575.0345
5,120.0574,25,8.8916,4,-1.337,21875.1259
3,79.9438,36,0.2,1,2.5542,6191.0841
6,118.3654,45,0.7987,3,-0.3744,19592.6756
4,80.0236,51,33.0795,5,0.4242,9640.5921
6,146.6926,34,1.4546,4,-0.7357,29820.3654
3,167.0699,25,6.5199,1,0.0479,7476.3743
3,92.8552,75,0.2,1,2.9236,2508.2028
6,91.756,11,1.1798,4,1.023,27767.1539
1,109.4791,34,6.573,1,0.9677,4594.3993
6,25,48,0.3145,1,-0.9262,11059.3773
6,140.5978,10,0.9165,1,0.5685,16165.2402
2,99.2856,31,17.5558,3,-0.477,4480.362
6,149.8562,69,1.6037,4,0.6056,22370.8501
5,59.6983,53,3.9526,2,0.0242,7680.7062
2,58.0245,72,5.9009,1,0.3989,-4963.3456
3,40.9589,23,1.4527,3,0.1776,9036.8551
5,61.7308,3,0.5644,2,-1.2013,14701.5411
3,51.2787,63,4.3353,3,1.0388,4378.4012
6,84.636,56,14.0447,4,2.0955,17043.5316
2,104.3988,18,13.5711,5,-0.6917,16267.7611
6,109.8165,11,12.6932,2,0.5655,15764.962
6,78.1229,0,5.8304,2,-0.9171,17343.6948
5,101.2694,36,16.1305,3,-1.5307,10725.8761
1,39.9718,1,3.5515,2,0.9921,6003.1031
4,140.6041,63,1.2391,1,-0.1226,8876.8866
2,106.4109,13,1.9377,3,-0.1531,12906.7731
2,129.7189,16,3.0615,4,0.8406,20802.5405
6,110.5709,35,0.4112,5,1.6679,30038.4273
5,104.5165,4,7.6714,3,-0.5384,15840.7398
4,123.3433,28,2.8283,2,-0.1552,11361.9243
2,55.1367,79,12.7974,2,-2.2432,-2812.6132
6,75.3957,36,0.2,1,-0.9492,15148.7514
1,116.2714,74,3.0989,5,-1.4367,16902.6491
6,102.9452,21,0.9093,2,1.7257,16007.6519
2,81.3898,59,7.1649,3,0.1885,6988.0112
4,142.1518,79,4.7496,2,-0.4752,5207.7801
5,164.2875,33,4.6833,3,-2.4543,17714.0779
2,46.2834,65,15.0857,5,0.4325,5292.8427
2,112.6007,54,2.1412,2,-0.4821,5376.5613
3,111.1776,55,24.2691,2,-0.1995,-2029.8913
6,83.843,58,0.3699,3,-0.8912,15755.319
2,88.1911,20,6.0716,2,-0.6616,4845.7954
3,101.5038,16,3.039,3,1.366,11516.8954
4,93.9727,35,5.8655,1,0.2933,6798.0786
6,137.3186,5,5.1171,4,0.3975,31462.1068
2,115.369,63,3.2744,5,-0.5427,17228.5594
6,81.2204,3,2.3554,2,-0.6284,18799.1619
2,124.2425,3,5.3004,2,-0.4303,10118.8167
4,47.8571,52,7.6346,1,-0.8065,-749.517
5,88.663,3,24.4571,5,0.1047,19852.7755
4,25,35,16.4332,3,1.3247,3187.0823
5,155.4848,15,1.8239,4,1.965,29676.3265
2,125.5901,64,22.2178,2,0.4526,-4700.8904
5,100.5383,41,9.7858,1,-0.6011,6578.8972
6,119.4529,71,6.8532,2,-1.7547,9289.3813
5,108.1458,75,0.4019,1,-1.0213,7258.094
5,127.7906,11,10.4589,5,0.0799,27115.1668
4,63.554,23,0.8009,2,-0.0179,8769.5646
6,109.8073,20,2.5125,1,-0.5596,17536.8696
4,127.8089,11,2.7845,3,0.0366,17615.0632
2,72.3756,51,5.6521,2,-0.7174,3344.5474
1,107.207,60,2.6655,2,-0.1777,2731.0936
5,50.5669,34,0.2,1,-0.1024,11957.205
2,146.1891,37,8.244,3,0.848,10284.7302
1,110.0153,25,0.2,3,-1.6991,10232.7262
3,94.6364,28,10.6891,1,0.2931,2171.1027
1,52.5858,23,1.9922,1,-0.7194,1955.9146
5,118.2103,2,1.9869,5,1.3822,29064.8681
5,159.3937,78,0.744,5,-0.0442,25405.133
3,143.2624,75,9.1834,3,-0.0523,5244.2687
5,115.4107,4,3.0584,5,-0.8566,29182.2649
5,77.1965,0,15.0259,5,0.0603,18847.096
1,48.9556,7,1.1009,1,0.9646,3347.7202
5,117.4697,42,5.8345,3,0.1686,15130.193
4,25,65,2.5629,3,-1.0698,5473.8495
4,117.7225,45,10.1883,1,-2.0057,3146.2689
5,103.382,74,15.8874,4,1.4354,13684.6562
4,70.5907,20,3.2794,2,-1.9046,8556.368
3,77.7138,12,9.1448,3,-0.1301,9604.5224
1,114.0237,60,9.3196,5,2.5892,10738.5106
2,128.8031,39,2.5155,3,-0.8521,8310.4605
5,88.6785,40,17.3137,2,0.0536,4773.7146
5,141.8027,66,0.2,4,-0.5797,22475.5095
4,82.3847,8,16.9103,1,-1.931,4474.6339
5,85.6324,75,3.0125,5,-0.6334,18309.2443
6,128.1581,14,6.5416,1,1.2838,16510.3013
1,117.5452,33,8,4,0.9013,13297.589
3,89.4836,30,2.4294,3,1.1565,12597.8509
3,97.7195,77,8.9943,5,-0.1686,13704.443
4,129.9699,79,8.0783,4,-2.4005,17231.035
5,27.8768,17,31.1417,5,-0.5046,9937.221
1,73.8107,6,0.2011,5,-0.7541,18946.706
1,111.8848,2,0.6801,4,1.2005,19850.0559
1,117.7283,33,0.41,3,-0.7183,9086.2244
6,134.5617,13,4.1727,5,0.1824,30188.5737
5,82.8992,49,2.2237,1,-0.1838,8055.8733
2,104.4589,56,8.6424,4,-0.5412,11310.4392
5,72.6129,71,2.8965,3,2.3864,11867.8136
4,59.7192,37,1.7474,1,0.4139,7527.0609
4,56.4409,63,0.703,1,1.492,698.8319
5,51.5211,59,9.8638,2,0.2181,4209.1322
2,51.0849,5,2.9487,3,0.4509,11847.1892
5,121.5066,12,3.0672,5,0.2685,28460.9753
1,92.3958,58,9.5988,3,-0.3132,2999.4593
6,63.2198,18,6.17,2,-1.2854,15401.3133
2,92.5457,38,4.5301,3,0.2158,9165.1825
5,123.2999,70,6.1374,1,0.504,8842.614
1,95.3567,19,1.7355,2,2.1446,6209.8312
4,101.8292,40,1.192,3,-1.1514,14174.7683
5,63.2782,67,6.2078,3,-1.5343,9976.5633
5,104.0543,54,11.0276,5,1.854,21168.3114
5,25,58,3.0574,3,-0.5765,9913.0169
5,97.6471,57,6.0261,3,1.2721,12492.3626
2,128.5431,51,12.4701,4,0.0176,14184.4923
2,116.2426,40,31.4789,4,1.0556,5955.9792
6,81.0019,68,3.9744,3,-2.5989,11872.9392
2,69.0556,42,10.0769,3,1.8725,1344.5174
2,97.7403,67,3.0362,3,0.6194,5929.7445
3,122.6682,18,19.4435,5,0.1962,17911.2809
5,66.7432,61,17.8076,5,-1.1516,16725.9138
1,68.0934,79,2.4235,3,0.2732,3805.4604
3,114.2488,8,9.1215,5,0.0794,21921.6312
6,96.5863,10,7.0733,5,1.3444,30657.8401
3,102.1423,49,1.8701,5,0.8512,20968.3276
2,79.4141,49,4.0063,3,0.1269,8506.7262
2,142.402,56,5.8503,4,-1.2036,14196.9232
4,102.8789,60,1.4088,5,0.6667,19120.6958
5,84.2248,30,1.8899,5,-0.5151,25149.163
2,84.7186,57,10.2093,5,0.5849,11959.8451
1,103.857,27,9.9929,4,-0.3296,14263.7958
6,90.0476,61,12.873,4,-1.6456,16528.4777
4,97.8253,62,24.051,5,-0.2216,11886.0106
6,109.4178,62,0.8863,4,0.1018,23384.4203
6,128.6003,28,8.227,1,-1.063,13354.6
2,98.6661,13,5.171,3,-1.3275,11500.6627
2,90.8332,29,4.3298,5,0.0346,16163.8807
1,95.3785,7,3.4498,4,-2.0323,17202.9204
1,122.7941,41,19.3965,2,0.5252,330.1621
6,88.851,46,5.6318,4,-0.9149,20025.3834
6,103.005,54,3.3249,2,0.0965,12821.4568
6,25,31,10.0113,5,-1.2701,19499.6085
3,74.4876,44,0.7022,3,0.875,8763.0852
2,72.1335,13,1.1358,5,1.2029,20467.1384
1,53.5204,63,6.9749,3,0.411,53.9537
6,106.2927,23,5.9192,5,-0.0253,28953.0186
2,85.5981,48,8.4081,4,0.5443,8335.5211
4,102.2484,32,19.9554,1,-0.8399,563.6807
1,44.3409,63,1.8911,5,1.4392,9988.0009
3,92.3243,5,3.0203,4,-1.6973,20179.525
4,96.5173,69,3.5113,3,0.5696,9478.1803
3,122.1678,55,2.926,1,0.1551,6662.3502
6,74.4156,44,3.0456,4,0.8483,20076.1793
6,91.062,25,3.394,1,0.3441,13193.8099
5,120.7563,10,3.2368,1,1.0716,11449.8863
1,62.5202,49,6.9791,2,1.0305,-574.0299
4,181.2434,58,1.3985,4,0.1756,23606.8231
3,150.0271,21,13.0592,3,0.4913,10952.7485
6,141.0723,1,6.4406,2,-0.2374,16153.1084
4,105.9145,34,1.5725,3,0.0697,14014.1864
1,112.5313,31,12.7374,4,-0.5928,11991.4158
3,98.9756,70,3.267,3,0.1547,5912.8904
3,125.9685,22,7.6983,4,-0.3497,19640.4002
5,25,65,10.6882,1,0.3639,807.4714
2,120.6211,4,3.5325,1,-1.1612,8992.0089
3,143.8978,68,18.2137,5,-1.4021,14905.8927
6,72.9164,22,3.5051,5,0.7762,24477.5628
5,92.8444,6,34.0913,1,0.2016,1346.4071
6,151.421,65,4.3721,5,1.0753,25826.1476
2,102.2632,11,1.4443,2,-0.0325,9875.4748
4,83.6906,69,15.1136,2,-0.0979,1197.4135
1,116.46,19,0.5002,3,-0.874,10272.2791
4,113.5202,49,3.2134,1,-2.8507,3483.1724
6,107.211,28,10.2987,4,0.2638,23120.0913
3,111.6581,31,13.319,4,0.5434,16376.5052
2,154.447,36,2.6205,4,-0.7977,20073.459
3,90.349,18,2.7428,1,-1.2965,8874.6871
3,96.3016,68,1.4523,2,0.2194,4981.2214
6,43.7543,40,0.9365,4,-0.8778,20269.2479
6,67.6416,26,11.5306,5,-1.4464,20353.5428
1,109.8125,4,6.3835,1,-0.7213,8336.3242
1,118.8347,65,0.2185,4,-0.7998,15780.9647
4,68.9278,6,14.4527,5,-0.384,18300.6681
2,139.3349,33,0.6303,2,0.4867,10799.2574
2,103.6012,3,0.3814,4,0.9426,22319.1262
3,94.4864,66,1.2941,3,-2.5427,9078.9225
1,141.4498,73,3.8029,1,1.4402,970.0391
4,25.669,5,1.6965,3,0.1888,12632.5361
2,67.9793,6,22.4022,4,0.4316,7610.4711
4,25,58,6.4757,4,1.6171,9857.4825
4,116.9737,73,2.0737,1,1.8921,5284.2254
1,101.2471,34,10.7839,5,-0.3351,14642.7714
6,198.2922,34,16.5112,4,0.5544,25132.008
3,58.5819,18,7.4751,1,0.3999,4225.4386
4,117.586,79,2.3067,5,0.8849,18881.184
4,105.1447,8,21.7984,3,0.6348,8383.8461
3,140.5516,14,3.5836,5,0.9005,22328.3773
4,69.5537,57,4.6871,2,-1.4513,6137.0032
1,89.5058,62,10.1379,3,0.0648,2262.2728
5,78.9575,7,19.4456,5,0.6349,20177.7381
6,97.0321,38,2.9525,4,0.3861,25229.205
4,39.8169,28,1.1973,3,1.8372,12389.4795
6,40.0337,23,2.3207,5,0.0452,23185.363
2,56.3141,78,3.4376,4,0.4834,7241.8111
5,95.2732,17,2.0386,5,-0.5736,27362.5927
5,171.2571,48,1.8807,2,-0.5238,15594.1243
6,110.243,7,8.1162,3,0.7042,20507.8857
3,108.0095,50,34.6759,5,-0.144,5379.1946
5,126.0321,64,5.9798,4,0.5916,18790.5642
1,122.0827,53,10.3941,1,-0.1131,-3602.6495
4,43.6724,29,4.7809,2,1.6822,9569.4932
6,75.1832,46,4.8206,2,-1.0146,12259.9508
4,162.087,58,1.5122,4,0.4338,23788.6045
3,115.2669,19,0.2795,3,0.4887,15440.2775
6,83.1558,5,1.8726,3,0.5545,20407.2901
5,125.4973,26,10.7509,1,0.7876,11380.9714
6,90.9292,56,1.724,3,2.9605,15398.1651
6,52.6648,35,5.3093,5,1.9866,22818.0386
2,133.5789,55,3.4594,1,0.0239,1415.4284
5,87.8768,35,17.0764,5,1.7881,17638.3791
1,59.8003,25,20.8368,3,0.2455,-2384.619
4,121.2461,20,2.2085,5,0.4618,25869.4345
3,82.1184,35,2.2663,4,0.2709,15164.1027
2,60.2924,42,0.988,5,-0.2408,13063.8248
6,38.4976,45,1.4203,1,-1.0659,7544.4051
5,89.0323,23,1.6704,5,1.3998,25166.8195
4,67.4182,72,5.699,1,-0.4751,857.8425
6,125.5406,25,3.1489,4,0.2297,28552.4358
6,103.0935,33,2.8743,4,-0.6398,23888.9834
1,115.7091,13,1.9974,2,-0.0945,7080.7013
2,86.9266,26,7.3998,3,-0.8063,7743.758
2,123.541,58,1.452,2,0.2112,5289.9274
4,71.1913,9,3.0159,5,-2.0003,24525.5618
5,84.5859,18,0.7628,2,1.1492,15162.3919
1,117.3584,20,7.5913,3,-0.2342,10728.4082
6,135.938,60,28.3224,1,-0.5017,2705.6506
3,54.2107,76,2.6578,2,-0.5734,3173.6041
3,70.1924,64,5.7445,3,0.4659,2980.7664
5,81.5056,25,0.2529,4,-1.1623,22593.6487
1,104.8292,42,12.9517,2,-0.3194,355.6666
4,147.7067,40,11.3799,5,0.6972,22816.4601
6,133.7523,2,2.8071,5,-0.1362,32551.163
6,152.12,68,6.0862,1,-0.9409,10482.0933
4,67.4347,33,0.8415,5,-0.0286,22516.6707
5,88.4257,43,16.6902,1,2.781,5447.347
2,63.9477,49,8.8753,1,1.447,-1952.9655
2,129.6509,60,2.8289,3,0.1086,6371.1534
